10,2021,2,4,2,1,1,24490
19,2021,2,4,1,1,1,20395
19,2022,2,4,1,1,1,25555
19,2022,3,4,1,1,1,19995
19,2022,2,4,1,3,1,42895
19,2022,2,4,1,1,1,34905
23,2021,1,4,2,1,1,13900
12,2021,3,4,2,1,1,27990
12,2021,3,4,2,1,1,21490
12,2021,3,4,1,1,1,37490
12,2016,1,4,2,1,1,19800
12,2018,3,4,1,1,1,24800
12,2016,1,4,2,1,1,16000
12,2019,1,4,1,1,1,15600
12,2019,1,4,2,1,1,18400
12,2018,1,4,2,1,1,13900
2,2016,3,4,2,1,1,33500
2,2015,1,4,1,1,1,25000
20,2016,1,4,2,1,1,15000
2,2006,3,4,1,1,1,13500
26,2000,1,4,1,1,1,7000
26,2009,1,4,1,1,1,12500
26,2018,1,4,1,1,1,19500
1,2014,1,4,1,1,1,29500
4,2017,1,4,2,1,1,13500
4,2015,3,4,2,1,1,10500
4,2016,1,4,2,1,1,8000
4,2015,3,4,2,1,1,10500
10,2019,1,4,1,1,1,12500
10,2014,1,4,1,1,1,10000
10,2019,1,4,1,1,1,12500
2,2020,3,4,1,1,2,58500
2,2019,3,4,2,1,2,39800
2,2014,3,4,1,1,2,25800
2,2021,3,4,1,1,1,60000
2,2008,3,4,1,1,2,17500
2,1999,3,4,2,2,2,14900
2,2014,3,4,2,1,2,26000
2,2014,3,4,2,1,2,22500
2,2017,3,4,1,1,2,75000
2,2018,3,4,1,1,2,43500
10,1999,3,4,2,2,2,11500
10,2020,3,4,2,1,2,29900
10,2018,3,4,2,1,2,27500
12,2013,3,4,2,1,2,15500
12,2010,3,4,2,1,2,11500
12,2020,1,4,1,1,1,18990
12,2020,1,4,1,1,1,25490
12,2021,3,4,2,1,1,44990
12,2020,4,4,2,1,2,33000
12,2020,1,4,2,1,1,16490
2,2020,1,4,1,1,2,21500
2,2016,1,4,1,1,2,34000
10,2017,1,4,2,1,2,13500
19,2016,1,4,2,1,2,12800
2,2016,1,4,2,1,2,11500
4,2016,1,4,2,1,2,8300
2,2018,3,4,1,1,2,35200
19,2020,3,4,1,1,2,67000
2,2021,3,4,1,1,2,45000
2,2017,3,4,1,1,2,37000
2,2021,3,4,1,1,2,56000
20,2018,1,4,2,1,2,12000
28,2017,3,4,2,1,2,18000
2,2010,2,4,1,1,2,16900
2,2021,2,4,1,1,2,41000
8,2005,1,4,2,1,2,14800
28,2021,2,4,1,1,2,22900
19,2013,2,4,1,1,2,10200
20,2014,2,4,1,1,2,16300
4,2011,2,4,2,1,2,18900
28,2013,3,4,2,1,2,13500
20,2016,2,4,1,1,2,20500
20,2014,2,4,1,1,2,20500
12,2014,2,4,1,1,2,38200
17,2001,2,4,1,1,2,12500
5,2014,2,4,1,1,2,38500
2,2013,2,4,1,1,2,43500
9,2016,2,4,1,1,2,48800
20,2018,2,4,1,1,2,22900
5,2013,1,4,2,1,2,19500
13,2010,1,4,1,1,2,36900
17,2013,2,4,1,1,2,20900
2,2007,3,4,1,1,2,24500
12,2013,3,4,2,1,2,23000
14,2006,2,4,1,1,2,44800
19,2004,3,4,1,1,2,14900
2,2013,2,4,1,1,2,29500
12,2011,1,4,1,1,2,21000
13,2016,2,4,1,1,2,69000
5,2007,2,4,1,1,2,18000
19,2004,2,4,1,1,2,17900
